nba_player_id,nba_player_url,scrape_status,error,birthday,recruiting_year,recruiting_rank,college_url,college_player_id,height_inches,weight_lb
gasolma01,https://www.basketball-reference.com/players/g/gasolma01.html,ok,,1985-01-29,,,,,83.0,255.0
gasolpa01,https://www.basketball-reference.com/players/g/gasolpa01.html,ok,,1980-07-06,,,,,84.0,250.0
gayru01,https://www.basketball-reference.com/players/g/gayru01.html,ok,,1986-08-17,2004.0,5.0,https://www.sports-reference.com/cbb/players/rudy-gay-1.html,rudy-gay-1,80.0,250.0
geeal01,https://www.basketball-reference.com/players/g/geeal01.html,ok,,1987-05-29,2005.0,52.0,https://www.sports-reference.com/cbb/players/alonzo-gee-1.html,alonzo-gee-1,78.0,225.0
georgpa01,https://www.basketball-reference.com/players/g/georgpa01.html,ok,,1990-05-02,,,https://www.sports-reference.com/cbb/players/paul-george-1.html,paul-george-1,80.0,220.0
gibsoda01,https://www.basketball-reference.com/players/g/gibsoda01.html,ok,,1986-02-27,2004.0,19.0,https://www.sports-reference.com/cbb/players/daniel-gibson-1.html,daniel-gibson-1,74.0,190.0
gibsota01,https://www.basketball-reference.com/players/g/gibsota01.html,ok,,1985-06-24,2006.0,46.0,https://www.sports-reference.com/cbb/players/taj-gibson-1.html,taj-gibson-1,81.0,232.0
ginobma01,https://www.basketball-reference.com/players/g/ginobma01.html,ok,,1977-07-28,,,,,78.0,205.0
gomesry01,https://www.basketball-reference.com/players/g/gomesry01.html,ok,,1982-09-01,,,https://www.sports-reference.com/cbb/players/ryan-gomes-1.html,ryan-gomes-1,79.0,250.0
goodedr01,https://www.basketball-reference.com/players/g/goodedr01.html,ok,,1981-09-24,1999.0,21.0,https://www.sports-reference.com/cbb/players/drew-gooden-1.html,drew-gooden-1,82.0,250.0
gordobe01,https://www.basketball-reference.com/players/g/gordobe01.html,ok,,1983-04-04,2001.0,41.0,https://www.sports-reference.com/cbb/players/ben-gordon-1.html,ben-gordon-1,75.0,200.0
gordoer01,https://www.basketball-reference.com/players/g/gordoer01.html,ok,,1988-12-25,2007.0,3.0,https://www.sports-reference.com/cbb/players/eric-gordon-1.html,eric-gordon-1,75.0,215.0
gortama01,https://www.basketball-reference.com/players/g/gortama01.html,ok,,1984-02-17,,,,,83.0,240.0
grahajo01,https://www.basketball-reference.com/players/g/grahajo01.html,ok,,1982-06-11,,,https://www.sports-reference.com/cbb/players/joey-graham-1.html,joey-graham-1,79.0,225.0
grahast01,https://www.basketball-reference.com/players/g/grahast01.html,ok,,1982-06-11,,,https://www.sports-reference.com/cbb/players/stephen-graham-1.html,stephen-graham-1,78.0,215.0
grangda01,https://www.basketball-reference.com/players/g/grangda01.html,ok,,1983-04-20,,,https://www.sports-reference.com/cbb/players/danny-granger-1.html,danny-granger-1,81.0,222.0
grayaa01,https://www.basketball-reference.com/players/g/grayaa01.html,ok,,1984-12-07,,,https://www.sports-reference.com/cbb/players/aaron-gray-1.html,aaron-gray-1,84.0,270.0
greenda02,https://www.basketball-reference.com/players/g/greenda02.html,ok,,1987-06-22,2005.0,15.0,https://www.sports-reference.com/cbb/players/danny-green-1.html,danny-green-1,78.0,215.0
greendo01,https://www.basketball-reference.com/players/g/greendo01.html,ok,,1988-02-21,2007.0,8.0,https://www.sports-reference.com/cbb/players/donte-greene-1.html,donte-greene-1,83.0,226.0
greenje02,https://www.basketball-reference.com/players/g/greenje02.html,ok,,1986-08-28,,,https://www.sports-reference.com/cbb/players/jeff-green-1.html,jeff-green-1,80.0,235.0
greenor01,https://www.basketball-reference.com/players/g/greenor01.html,ok,,1982-02-04,2000.0,25.0,https://www.sports-reference.com/cbb/players/orien-greene-1.html,orien-greene-1,76.0,208.0
greenwi01,https://www.basketball-reference.com/players/g/greenwi01.html,ok,,1981-07-28,,,https://www.sports-reference.com/cbb/players/willie-green-1.html,willie-green-1,76.0,200.0
griffbl01,https://www.basketball-reference.com/players/g/griffbl01.html,ok,,1989-03-16,2007.0,16.0,https://www.sports-reference.com/cbb/players/blake-griffin-1.html,blake-griffin-1,81.0,250.0
haddaha01,https://www.basketball-reference.com/players/h/haddaha01.html,ok,,1985-05-19,,,,,86.0,254.0
hamilri01,https://www.basketball-reference.com/players/h/hamilri01.html,ok,,1978-02-14,,,https://www.sports-reference.com/cbb/players/richard-hamilton-1.html,richard-hamilton-1,79.0,185.0
hansbty01,https://www.basketball-reference.com/players/h/hansbty01.html,ok,,1985-11-03,2005.0,4.0,https://www.sports-reference.com/cbb/players/tyler-hansbrough-1.html,tyler-hansbrough-1,81.0,250.0
haranlu01,https://www.basketball-reference.com/players/h/haranlu01.html,ok,,1988-01-02,2006.0,83.0,https://www.sports-reference.com/cbb/players/luke-harangody-1.html,luke-harangody-1,80.0,246.0
hardeja01,https://www.basketball-reference.com/players/h/hardeja01.html,ok,,1989-08-26,2007.0,17.0,https://www.sports-reference.com/cbb/players/james-harden-1.html,james-harden-1,77.0,220.0
harrial01,https://www.basketball-reference.com/players/h/harrial01.html,ok,,1980-02-17,1998.0,1.0,,,81.0,230.0
harride01,https://www.basketball-reference.com/players/h/harride01.html,ok,,1983-02-27,,,https://www.sports-reference.com/cbb/players/devin-harris-1.html,devin-harris-1,75.0,185.0
harrima01,https://www.basketball-reference.com/players/h/harrima01.html,ok,,1989-09-21,2007.0,42.0,https://www.sports-reference.com/cbb/players/manny-harris-1.html,manny-harris-1,77.0,185.0
harrimi01,https://www.basketball-reference.com/players/h/harrimi01.html,ok,,1983-06-15,,,https://www.sports-reference.com/cbb/players/mike-harris-1.html,mike-harris-1,78.0,240.0
hasleud01,https://www.basketball-reference.com/players/h/hasleud01.html,ok,,1980-06-09,1998.0,72.0,https://www.sports-reference.com/cbb/players/udonis-haslem-1.html,udonis-haslem-1,80.0,235.0
hawessp01,https://www.basketball-reference.com/players/h/hawessp01.html,ok,,1988-04-28,2006.0,4.0,https://www.sports-reference.com/cbb/players/spencer-hawes-1.html,spencer-hawes-1,85.0,245.0
hayesch01,https://www.basketball-reference.com/players/h/hayesch01.html,ok,,1983-06-11,2001.0,46.0,https://www.sports-reference.com/cbb/players/chuck-hayes-1.html,chuck-hayes-1,78.0,240.0
haywago01,https://www.basketball-reference.com/players/h/haywago01.html,ok,,1990-03-23,,,https://www.sports-reference.com/cbb/players/gordon-hayward-1.html,gordon-hayward-1,79.0,225.0
haywala01,https://www.basketball-reference.com/players/h/haywala01.html,ok,,1986-11-26,,,https://www.sports-reference.com/cbb/players/lazar-hayward-1.html,lazar-hayward-1,78.0,225.0
haywobr01,https://www.basketball-reference.com/players/h/haywobr01.html,ok,,1979-11-27,,,https://www.sports-reference.com/cbb/players/brendan-haywood-1.html,brendan-haywood-1,84.0,268.0
headlu01,https://www.basketball-reference.com/players/h/headlu01.html,ok,,1982-11-26,,,https://www.sports-reference.com/cbb/players/luther-head-1.html,luther-head-1,75.0,185.0
hendege02,https://www.basketball-reference.com/players/h/hendege02.html,ok,,1987-12-09,2006.0,10.0,https://www.sports-reference.com/cbb/players/gerald-henderson-2.html,gerald-henderson-2,77.0,215.0
henryxa01,https://www.basketball-reference.com/players/h/henryxa01.html,ok,,1991-03-15,2009.0,6.0,https://www.sports-reference.com/cbb/players/xavier-henry-1.html,xavier-henry-1,78.0,220.0
hibbero01,https://www.basketball-reference.com/players/h/hibbero01.html,ok,,1986-12-11,,,https://www.sports-reference.com/cbb/players/roy-hibbert-1.html,roy-hibbert-1,86.0,270.0
hicksjj01,https://www.basketball-reference.com/players/h/hicksjj01.html,ok,,1988-09-04,2007.0,9.0,https://www.sports-reference.com/cbb/players/jj-hickson-1.html,jj-hickson-1,81.0,242.0
hilarne01,https://www.basketball-reference.com/players/h/hilarne01.html,ok,,1982-09-13,,,,,83.0,250.0
hillge01,https://www.basketball-reference.com/players/h/hillge01.html,ok,,1986-05-04,,,https://www.sports-reference.com/cbb/players/george-hill-1.html,george-hill-1,76.0,188.0
hillgr01,https://www.basketball-reference.com/players/h/hillgr01.html,ok,,1972-10-05,,,https://www.sports-reference.com/cbb/players/grant-hill-1.html,grant-hill-1,80.0,225.0
hilljo01,https://www.basketball-reference.com/players/h/hilljo01.html,ok,,1987-07-27,,,https://www.sports-reference.com/cbb/players/jordan-hill-1.html,jordan-hill-1,82.0,235.0
hinriki01,https://www.basketball-reference.com/players/h/hinriki01.html,ok,,1981-01-02,1999.0,62.0,https://www.sports-reference.com/cbb/players/kirk-hinrich-1.html,kirk-hinrich-1,76.0,190.0
holidjr01,https://www.basketball-reference.com/players/h/holidjr01.html,ok,,1990-06-12,2008.0,2.0,https://www.sports-reference.com/cbb/players/jrue-holiday-1.html,jrue-holiday-1,76.0,220.0
holliry01,https://www.basketball-reference.com/players/h/holliry01.html,ok,,1984-10-10,,,https://www.sports-reference.com/cbb/players/ryan-hollins-1.html,ryan-hollins-1,84.0,240.0
horfoal01,https://www.basketball-reference.com/players/h/horfoal01.html,ok,,1986-06-03,2004.0,47.0,https://www.sports-reference.com/cbb/players/al-horford-1.html,al-horford-1,80.0,240.0
houseed01,https://www.basketball-reference.com/players/h/houseed01.html,ok,,1978-05-14,,,https://www.sports-reference.com/cbb/players/eddie-house-1.html,eddie-house-1,73.0,180.0
howardw01,https://www.basketball-reference.com/players/h/howardw01.html,ok,,1985-12-08,2004.0,1.0,,,82.0,265.0
howarjo01,https://www.basketball-reference.com/players/h/howarjo01.html,ok,,1980-04-28,,,https://www.sports-reference.com/cbb/players/josh-howard-1.html,josh-howard-1,79.0,210.0
howarju01,https://www.basketball-reference.com/players/h/howarju01.html,ok,,1973-02-07,,,https://www.sports-reference.com/cbb/players/juwan-howard-1.html,juwan-howard-1,81.0,240.0
hudsole01,https://www.basketball-reference.com/players/h/hudsole01.html,ok,,1984-08-07,,,https://www.sports-reference.com/cbb/players/lester-hudson-1.html,lester-hudson-1,75.0,190.0
humphkr01,https://www.basketball-reference.com/players/h/humphkr01.html,ok,,1985-02-06,2003.0,10.0,https://www.sports-reference.com/cbb/players/kris-humphries-1.html,kris-humphries-1,81.0,235.0
ibakase01,https://www.basketball-reference.com/players/i/ibakase01.html,ok,,1989-09-18,,,,,83.0,235.0
iguodan01,https://www.basketball-reference.com/players/i/iguodan01.html,ok,,1984-01-28,2002.0,27.0,https://www.sports-reference.com/cbb/players/andre-iguodala-1.html,andre-iguodala-1,78.0,215.0
ilgauzy01,https://www.basketball-reference.com/players/i/ilgauzy01.html,ok,,1975-06-05,,,,,87.0,238.0
ilyaser01,https://www.basketball-reference.com/players/i/ilyaser01.html,ok,,1987-05-15,,,,,81.0,235.0
iveyro01,https://www.basketball-reference.com/players/i/iveyro01.html,ok,,1981-12-20,,,https://www.sports-reference.com/cbb/players/royal-ivey-1.html,royal-ivey-1,75.0,200.0
jackja01,https://www.basketball-reference.com/players/j/jackja01.html,ok,,1983-10-28,2002.0,46.0,https://www.sports-reference.com/cbb/players/jarrett-jack-1.html,jarrett-jack-1,75.0,200.0
jacksda01,https://www.basketball-reference.com/players/j/jacksda01.html,ok,,1985-11-07,2004.0,68.0,https://www.sports-reference.com/cbb/players/darnell-jackson-1.html,darnell-jackson-1,81.0,253.0
jacksst02,https://www.basketball-reference.com/players/j/jacksst02.html,ok,,1978-04-05,,,,,80.0,218.0
jamesda01,https://www.basketball-reference.com/players/j/jamesda01.html,ok,,1987-10-07,2006.0,15.0,https://www.sports-reference.com/cbb/players/damion-james-1.html,damion-james-1,79.0,225.0
jamesle01,https://www.basketball-reference.com/players/j/jamesle01.html,ok,,1984-12-30,2003.0,1.0,,,81.0,250.0
jamisan01,https://www.basketball-reference.com/players/j/jamisan01.html,ok,,1976-06-12,,,https://www.sports-reference.com/cbb/players/antawn-jamison-1.html,antawn-jamison-1,81.0,223.0
jeffeal01,https://www.basketball-reference.com/players/j/jeffeal01.html,ok,,1985-01-04,2004.0,3.0,,,82.0,289.0
jeffeot01,https://www.basketball-reference.com/players/j/jeffeot01.html,ok,,1985-08-05,,,https://www.sports-reference.com/cbb/players/othyus-jeffers-1.html,othyus-jeffers-1,77.0,200.0
jefferi01,https://www.basketball-reference.com/players/j/jefferi01.html,ok,,1980-06-21,1998.0,33.0,https://www.sports-reference.com/cbb/players/richard-jefferson-1.html,richard-jefferson-1,79.0,233.0
jeffrja01,https://www.basketball-reference.com/players/j/jeffrja01.html,ok,,1981-11-25,2000.0,9.0,https://www.sports-reference.com/cbb/players/jared-jeffries-1.html,jared-jeffries-1,83.0,230.0
jennibr01,https://www.basketball-reference.com/players/j/jennibr01.html,ok,,1989-09-23,2008.0,1.0,,,73.0,170.0
jetereu01,https://www.basketball-reference.com/players/j/jetereu01.html,ok,,1983-12-02,,,https://www.sports-reference.com/cbb/players/pooh-jeter-1.html,pooh-jeter-1,71.0,175.0
jianlyi01,https://www.basketball-reference.com/players/j/jianlyi01.html,ok,,1987-10-27,,,,,84.0,240.0
johnsam01,https://www.basketball-reference.com/players/j/johnsam01.html,ok,,1987-05-01,2005.0,14.0,,,81.0,240.0
johnsar02,https://www.basketball-reference.com/players/j/johnsar02.html,ok,,1989-02-23,,,https://www.sports-reference.com/cbb/players/armon-johnson-1.html,armon-johnson-1,75.0,195.0
johnsch03,https://www.basketball-reference.com/players/j/johnsch03.html,ok,,1985-07-15,,,https://www.sports-reference.com/cbb/players/chris-johnson-2.html,chris-johnson-2,83.0,210.0
johnsja01,https://www.basketball-reference.com/players/j/johnsja01.html,ok,,1987-02-20,2007.0,46.0,https://www.sports-reference.com/cbb/players/james-johnson-2.html,james-johnson-2,79.0,240.0
johnsjo02,https://www.basketball-reference.com/players/j/johnsjo02.html,ok,,1981-06-29,1999.0,25.0,https://www.sports-reference.com/cbb/players/joe-johnson-1.html,joe-johnson-1,79.0,240.0
johnstr01,https://www.basketball-reference.com/players/j/johnstr01.html,ok,,1984-08-30,,,https://www.sports-reference.com/cbb/players/trey-johnson-1.html,trey-johnson-1,77.0,218.0
johnswe01,https://www.basketball-reference.com/players/j/johnswe01.html,ok,,1987-07-11,,,https://www.sports-reference.com/cbb/players/wes-johnson-1.html,wes-johnson-1,79.0,215.0
jonesda02,https://www.basketball-reference.com/players/j/jonesda02.html,ok,,1980-12-27,1998.0,91.0,https://www.sports-reference.com/cbb/players/dahntay-jones-1.html,dahntay-jones-1,78.0,225.0
jonesdo02,https://www.basketball-reference.com/players/j/jonesdo02.html,ok,,1988-10-15,,,https://www.sports-reference.com/cbb/players/dominique-jones-1.html,dominique-jones-1,76.0,215.0
jonesja02,https://www.basketball-reference.com/players/j/jonesja02.html,ok,,1980-10-04,,,https://www.sports-reference.com/cbb/players/james-jones-1.html,james-jones-1,80.0,218.0
jonesso01,https://www.basketball-reference.com/players/j/jonesso01.html,ok,,1984-07-16,,,https://www.sports-reference.com/cbb/players/solomon-jones-1.html,solomon-jones-1,82.0,230.0
jordade01,https://www.basketball-reference.com/players/j/jordade01.html,ok,,1988-07-21,2007.0,13.0,https://www.sports-reference.com/cbb/players/deandre-jordan-1.html,deandre-jordan-1,83.0,265.0
kamanch01,https://www.basketball-reference.com/players/k/kamanch01.html,ok,,1982-04-28,,,https://www.sports-reference.com/cbb/players/chris-kaman-1.html,chris-kaman-1,84.0,265.0
kaponja01,https://www.basketball-reference.com/players/k/kaponja01.html,ok,,1981-02-04,1999.0,10.0,https://www.sports-reference.com/cbb/players/jason-kapono-1.html,jason-kapono-1,80.0,213.0
kiddja01,https://www.basketball-reference.com/players/k/kiddja01.html,ok,,1973-03-23,,,https://www.sports-reference.com/cbb/players/jason-kidd-1.html,jason-kidd-1,76.0,205.0
kirilan01,https://www.basketball-reference.com/players/k/kirilan01.html,ok,,1981-02-18,,,,,81.0,220.0
kleizli01,https://www.basketball-reference.com/players/k/kleizli01.html,ok,,1985-01-03,2003.0,14.0,https://www.sports-reference.com/cbb/players/linas-kleiza-1.html,linas-kleiza-1,80.0,245.0
korveky01,https://www.basketball-reference.com/players/k/korveky01.html,ok,,1981-03-17,,,https://www.sports-reference.com/cbb/players/kyle-korver-1.html,kyle-korver-1,79.0,212.0
koufoko01,https://www.basketball-reference.com/players/k/koufoko01.html,ok,,1989-02-24,2007.0,12.0,https://www.sports-reference.com/cbb/players/kosta-koufos-1.html,kosta-koufos-1,84.0,245.0
krstine01,https://www.basketball-reference.com/players/k/krstine01.html,ok,,1983-07-25,,,,,84.0,240.0
landrca01,https://www.basketball-reference.com/players/l/landrca01.html,ok,,1983-09-19,,,https://www.sports-reference.com/cbb/players/carl-landry-1.html,carl-landry-1,81.0,248.0
lawac01,https://www.basketball-reference.com/players/l/lawac01.html,ok,,1985-01-25,,,https://www.sports-reference.com/cbb/players/acie-law-1.html,acie-law-1,75.0,195.0
lawalga01,https://www.basketball-reference.com/players/l/lawalga01.html,ok,,1988-11-07,2007.0,19.0,https://www.sports-reference.com/cbb/players/gani-lawal-1.html,gani-lawal-1,81.0,234.0
lawsoty01,https://www.basketball-reference.com/players/l/lawsoty01.html,ok,,1987-11-03,2006.0,5.0,https://www.sports-reference.com/cbb/players/ty-lawson-1.html,ty-lawson-1,71.0,195.0
leeco01,https://www.basketball-reference.com/players/l/leeco01.html,ok,,1985-10-03,,,https://www.sports-reference.com/cbb/players/courtney-lee-1.html,courtney-lee-1,77.0,215.0
leeda02,https://www.basketball-reference.com/players/l/leeda02.html,ok,,1983-04-29,2001.0,10.0,https://www.sports-reference.com/cbb/players/david-lee-1.html,david-lee-1,81.0,245.0
lewisra02,https://www.basketball-reference.com/players/l/lewisra02.html,ok,,1979-08-08,1998.0,2.0,,,82.0,215.0
linje01,https://www.basketball-reference.com/players/l/linje01.html,ok,,1988-08-23,,,https://www.sports-reference.com/cbb/players/jeremy-lin-1.html,jeremy-lin-1,75.0,200.0
livinsh01,https://www.basketball-reference.com/players/l/livinsh01.html,ok,,1985-09-11,2004.0,2.0,,,79.0,192.0
