nba_player_id,nba_player_url,college_player_id,college_url,birthday,height_inches,weight_lb,recruiting_year,recruiting_rank,scrape_status,error
gasolma01,https://www.basketball-reference.com/players/g/gasolma01.html,,,1985-01-29,83.0,255.0,,,ok,
gasolpa01,https://www.basketball-reference.com/players/g/gasolpa01.html,,,1980-07-06,84.0,250.0,,,ok,
gayru01,https://www.basketball-reference.com/players/g/gayru01.html,rudy-gay-1,https://www.sports-reference.com/cbb/players/rudy-gay-1.html,1986-08-17,80.0,250.0,2004.0,5.0,ok,
geeal01,https://www.basketball-reference.com/players/g/geeal01.html,alonzo-gee-1,https://www.sports-reference.com/cbb/players/alonzo-gee-1.html,1987-05-29,78.0,225.0,2005.0,52.0,ok,
georgpa01,https://www.basketball-reference.com/players/g/georgpa01.html,paul-george-1,https://www.sports-reference.com/cbb/players/paul-george-1.html,1990-05-02,80.0,220.0,,,ok,
gibsoda01,https://www.basketball-reference.com/players/g/gibsoda01.html,daniel-gibson-1,https://www.sports-reference.com/cbb/players/daniel-gibson-1.html,1986-02-27,74.0,190.0,2004.0,19.0,ok,
gibsota01,https://www.basketball-reference.com/players/g/gibsota01.html,taj-gibson-1,https://www.sports-reference.com/cbb/players/taj-gibson-1.html,1985-06-24,81.0,232.0,2006.0,46.0,ok,
ginobma01,https://www.basketball-reference.com/players/g/ginobma01.html,,,1977-07-28,78.0,205.0,,,ok,
gomesry01,https://www.basketball-reference.com/players/g/gomesry01.html,ryan-gomes-1,https://www.sports-reference.com/cbb/players/ryan-gomes-1.html,1982-09-01,79.0,250.0,,,ok,
goodedr01,https://www.basketball-reference.com/players/g/goodedr01.html,drew-gooden-1,https://www.sports-reference.com/cbb/players/drew-gooden-1.html,1981-09-24,82.0,250.0,1999.0,21.0,ok,
gordobe01,https://www.basketball-reference.com/players/g/gordobe01.html,ben-gordon-1,https://www.sports-reference.com/cbb/players/ben-gordon-1.html,1983-04-04,75.0,200.0,2001.0,41.0,ok,
gordoer01,https://www.basketball-reference.com/players/g/gordoer01.html,eric-gordon-1,https://www.sports-reference.com/cbb/players/eric-gordon-1.html,1988-12-25,75.0,215.0,2007.0,3.0,ok,
gortama01,https://www.basketball-reference.com/players/g/gortama01.html,,,1984-02-17,83.0,240.0,,,ok,
grahajo01,https://www.basketball-reference.com/players/g/grahajo01.html,joey-graham-1,https://www.sports-reference.com/cbb/players/joey-graham-1.html,1982-06-11,79.0,225.0,,,ok,
grahast01,https://www.basketball-reference.com/players/g/grahast01.html,stephen-graham-1,https://www.sports-reference.com/cbb/players/stephen-graham-1.html,1982-06-11,78.0,215.0,,,ok,
grangda01,https://www.basketball-reference.com/players/g/grangda01.html,danny-granger-1,https://www.sports-reference.com/cbb/players/danny-granger-1.html,1983-04-20,81.0,222.0,,,ok,
grayaa01,https://www.basketball-reference.com/players/g/grayaa01.html,aaron-gray-1,https://www.sports-reference.com/cbb/players/aaron-gray-1.html,1984-12-07,84.0,270.0,,,ok,
greenda02,https://www.basketball-reference.com/players/g/greenda02.html,danny-green-1,https://www.sports-reference.com/cbb/players/danny-green-1.html,1987-06-22,78.0,215.0,2005.0,15.0,ok,
greendo01,https://www.basketball-reference.com/players/g/greendo01.html,donte-greene-1,https://www.sports-reference.com/cbb/players/donte-greene-1.html,1988-02-21,83.0,226.0,2007.0,8.0,ok,
greenje02,https://www.basketball-reference.com/players/g/greenje02.html,jeff-green-1,https://www.sports-reference.com/cbb/players/jeff-green-1.html,1986-08-28,80.0,235.0,,,ok,
greenor01,https://www.basketball-reference.com/players/g/greenor01.html,orien-greene-1,https://www.sports-reference.com/cbb/players/orien-greene-1.html,1982-02-04,76.0,208.0,2000.0,25.0,ok,
greenwi01,https://www.basketball-reference.com/players/g/greenwi01.html,willie-green-1,https://www.sports-reference.com/cbb/players/willie-green-1.html,1981-07-28,76.0,200.0,,,ok,
griffbl01,https://www.basketball-reference.com/players/g/griffbl01.html,blake-griffin-1,https://www.sports-reference.com/cbb/players/blake-griffin-1.html,1989-03-16,81.0,250.0,2007.0,16.0,ok,
haddaha01,https://www.basketball-reference.com/players/h/haddaha01.html,,,1985-05-19,86.0,254.0,,,ok,
hamilri01,https://www.basketball-reference.com/players/h/hamilri01.html,richard-hamilton-1,https://www.sports-reference.com/cbb/players/richard-hamilton-1.html,1978-02-14,79.0,185.0,,,ok,
hansbty01,https://www.basketball-reference.com/players/h/hansbty01.html,tyler-hansbrough-1,https://www.sports-reference.com/cbb/players/tyler-hansbrough-1.html,1985-11-03,81.0,250.0,2005.0,4.0,ok,
haranlu01,https://www.basketball-reference.com/players/h/haranlu01.html,luke-harangody-1,https://www.sports-reference.com/cbb/players/luke-harangody-1.html,1988-01-02,80.0,246.0,2006.0,83.0,ok,
hardeja01,https://www.basketball-reference.com/players/h/hardeja01.html,james-harden-1,https://www.sports-reference.com/cbb/players/james-harden-1.html,1989-08-26,77.0,220.0,2007.0,17.0,ok,
harrial01,https://www.basketball-reference.com/players/h/harrial01.html,,,1980-02-17,81.0,230.0,1998.0,1.0,ok,
harride01,https://www.basketball-reference.com/players/h/harride01.html,devin-harris-1,https://www.sports-reference.com/cbb/players/devin-harris-1.html,1983-02-27,75.0,185.0,,,ok,
harrima01,https://www.basketball-reference.com/players/h/harrima01.html,manny-harris-1,https://www.sports-reference.com/cbb/players/manny-harris-1.html,1989-09-21,77.0,185.0,2007.0,42.0,ok,
harrimi01,https://www.basketball-reference.com/players/h/harrimi01.html,mike-harris-1,https://www.sports-reference.com/cbb/players/mike-harris-1.html,1983-06-15,78.0,240.0,,,ok,
hasleud01,https://www.basketball-reference.com/players/h/hasleud01.html,udonis-haslem-1,https://www.sports-reference.com/cbb/players/udonis-haslem-1.html,1980-06-09,80.0,235.0,1998.0,72.0,ok,
hawessp01,https://www.basketball-reference.com/players/h/hawessp01.html,spencer-hawes-1,https://www.sports-reference.com/cbb/players/spencer-hawes-1.html,1988-04-28,85.0,245.0,2006.0,4.0,ok,
hayesch01,https://www.basketball-reference.com/players/h/hayesch01.html,chuck-hayes-1,https://www.sports-reference.com/cbb/players/chuck-hayes-1.html,1983-06-11,78.0,240.0,2001.0,46.0,ok,
haywago01,https://www.basketball-reference.com/players/h/haywago01.html,gordon-hayward-1,https://www.sports-reference.com/cbb/players/gordon-hayward-1.html,1990-03-23,79.0,225.0,,,ok,
haywala01,https://www.basketball-reference.com/players/h/haywala01.html,lazar-hayward-1,https://www.sports-reference.com/cbb/players/lazar-hayward-1.html,1986-11-26,78.0,225.0,,,ok,
haywobr01,https://www.basketball-reference.com/players/h/haywobr01.html,brendan-haywood-1,https://www.sports-reference.com/cbb/players/brendan-haywood-1.html,1979-11-27,84.0,268.0,,,ok,
headlu01,https://www.basketball-reference.com/players/h/headlu01.html,luther-head-1,https://www.sports-reference.com/cbb/players/luther-head-1.html,1982-11-26,75.0,185.0,,,ok,
hendege02,https://www.basketball-reference.com/players/h/hendege02.html,gerald-henderson-2,https://www.sports-reference.com/cbb/players/gerald-henderson-2.html,1987-12-09,77.0,215.0,2006.0,10.0,ok,
henryxa01,https://www.basketball-reference.com/players/h/henryxa01.html,xavier-henry-1,https://www.sports-reference.com/cbb/players/xavier-henry-1.html,1991-03-15,78.0,220.0,2009.0,6.0,ok,
hibbero01,https://www.basketball-reference.com/players/h/hibbero01.html,roy-hibbert-1,https://www.sports-reference.com/cbb/players/roy-hibbert-1.html,1986-12-11,86.0,270.0,,,ok,
hicksjj01,https://www.basketball-reference.com/players/h/hicksjj01.html,jj-hickson-1,https://www.sports-reference.com/cbb/players/jj-hickson-1.html,1988-09-04,81.0,242.0,2007.0,9.0,ok,
hilarne01,https://www.basketball-reference.com/players/h/hilarne01.html,,,1982-09-13,83.0,250.0,,,ok,
hillge01,https://www.basketball-reference.com/players/h/hillge01.html,george-hill-1,https://www.sports-reference.com/cbb/players/george-hill-1.html,1986-05-04,76.0,188.0,,,ok,
hillgr01,https://www.basketball-reference.com/players/h/hillgr01.html,grant-hill-1,https://www.sports-reference.com/cbb/players/grant-hill-1.html,1972-10-05,80.0,225.0,,,ok,
hilljo01,https://www.basketball-reference.com/players/h/hilljo01.html,jordan-hill-1,https://www.sports-reference.com/cbb/players/jordan-hill-1.html,1987-07-27,82.0,235.0,,,ok,
hinriki01,https://www.basketball-reference.com/players/h/hinriki01.html,kirk-hinrich-1,https://www.sports-reference.com/cbb/players/kirk-hinrich-1.html,1981-01-02,76.0,190.0,1999.0,62.0,ok,
holidjr01,https://www.basketball-reference.com/players/h/holidjr01.html,jrue-holiday-1,https://www.sports-reference.com/cbb/players/jrue-holiday-1.html,1990-06-12,76.0,220.0,2008.0,2.0,ok,
holliry01,https://www.basketball-reference.com/players/h/holliry01.html,ryan-hollins-1,https://www.sports-reference.com/cbb/players/ryan-hollins-1.html,1984-10-10,84.0,240.0,,,ok,
horfoal01,https://www.basketball-reference.com/players/h/horfoal01.html,al-horford-1,https://www.sports-reference.com/cbb/players/al-horford-1.html,1986-06-03,80.0,240.0,2004.0,47.0,ok,
houseed01,https://www.basketball-reference.com/players/h/houseed01.html,eddie-house-1,https://www.sports-reference.com/cbb/players/eddie-house-1.html,1978-05-14,73.0,180.0,,,ok,
howardw01,https://www.basketball-reference.com/players/h/howardw01.html,,,1985-12-08,82.0,265.0,2004.0,1.0,ok,
howarjo01,https://www.basketball-reference.com/players/h/howarjo01.html,josh-howard-1,https://www.sports-reference.com/cbb/players/josh-howard-1.html,1980-04-28,79.0,210.0,,,ok,
howarju01,https://www.basketball-reference.com/players/h/howarju01.html,juwan-howard-1,https://www.sports-reference.com/cbb/players/juwan-howard-1.html,1973-02-07,81.0,240.0,,,ok,
hudsole01,https://www.basketball-reference.com/players/h/hudsole01.html,lester-hudson-1,https://www.sports-reference.com/cbb/players/lester-hudson-1.html,1984-08-07,75.0,190.0,,,ok,
humphkr01,https://www.basketball-reference.com/players/h/humphkr01.html,kris-humphries-1,https://www.sports-reference.com/cbb/players/kris-humphries-1.html,1985-02-06,81.0,235.0,2003.0,10.0,ok,
ibakase01,https://www.basketball-reference.com/players/i/ibakase01.html,,,1989-09-18,83.0,235.0,,,ok,
iguodan01,https://www.basketball-reference.com/players/i/iguodan01.html,andre-iguodala-1,https://www.sports-reference.com/cbb/players/andre-iguodala-1.html,1984-01-28,78.0,215.0,2002.0,27.0,ok,
ilgauzy01,https://www.basketball-reference.com/players/i/ilgauzy01.html,,,1975-06-05,87.0,238.0,,,ok,
ilyaser01,https://www.basketball-reference.com/players/i/ilyaser01.html,,,1987-05-15,81.0,235.0,,,ok,
iveyro01,https://www.basketball-reference.com/players/i/iveyro01.html,royal-ivey-1,https://www.sports-reference.com/cbb/players/royal-ivey-1.html,1981-12-20,75.0,200.0,,,ok,
jackja01,https://www.basketball-reference.com/players/j/jackja01.html,jarrett-jack-1,https://www.sports-reference.com/cbb/players/jarrett-jack-1.html,1983-10-28,75.0,200.0,2002.0,46.0,ok,
jacksda01,https://www.basketball-reference.com/players/j/jacksda01.html,darnell-jackson-1,https://www.sports-reference.com/cbb/players/darnell-jackson-1.html,1985-11-07,81.0,253.0,2004.0,68.0,ok,
jacksst02,https://www.basketball-reference.com/players/j/jacksst02.html,,,1978-04-05,80.0,218.0,,,ok,
jamesda01,https://www.basketball-reference.com/players/j/jamesda01.html,damion-james-1,https://www.sports-reference.com/cbb/players/damion-james-1.html,1987-10-07,79.0,225.0,2006.0,15.0,ok,
jamesle01,https://www.basketball-reference.com/players/j/jamesle01.html,,,1984-12-30,81.0,250.0,2003.0,1.0,ok,
jamisan01,https://www.basketball-reference.com/players/j/jamisan01.html,antawn-jamison-1,https://www.sports-reference.com/cbb/players/antawn-jamison-1.html,1976-06-12,81.0,223.0,,,ok,
jeffeal01,https://www.basketball-reference.com/players/j/jeffeal01.html,,,1985-01-04,82.0,289.0,2004.0,3.0,ok,
jeffeot01,https://www.basketball-reference.com/players/j/jeffeot01.html,othyus-jeffers-1,https://www.sports-reference.com/cbb/players/othyus-jeffers-1.html,1985-08-05,77.0,200.0,,,ok,
jefferi01,https://www.basketball-reference.com/players/j/jefferi01.html,richard-jefferson-1,https://www.sports-reference.com/cbb/players/richard-jefferson-1.html,1980-06-21,79.0,233.0,1998.0,33.0,ok,
jeffrja01,https://www.basketball-reference.com/players/j/jeffrja01.html,jared-jeffries-1,https://www.sports-reference.com/cbb/players/jared-jeffries-1.html,1981-11-25,83.0,230.0,2000.0,9.0,ok,
jennibr01,https://www.basketball-reference.com/players/j/jennibr01.html,,,1989-09-23,73.0,170.0,2008.0,1.0,ok,
jetereu01,https://www.basketball-reference.com/players/j/jetereu01.html,pooh-jeter-1,https://www.sports-reference.com/cbb/players/pooh-jeter-1.html,1983-12-02,71.0,175.0,,,ok,
jianlyi01,https://www.basketball-reference.com/players/j/jianlyi01.html,,,1987-10-27,84.0,240.0,,,ok,
johnsam01,https://www.basketball-reference.com/players/j/johnsam01.html,,,1987-05-01,81.0,240.0,2005.0,14.0,ok,
johnsar02,https://www.basketball-reference.com/players/j/johnsar02.html,armon-johnson-1,https://www.sports-reference.com/cbb/players/armon-johnson-1.html,1989-02-23,75.0,195.0,,,ok,
johnsch03,https://www.basketball-reference.com/players/j/johnsch03.html,chris-johnson-2,https://www.sports-reference.com/cbb/players/chris-johnson-2.html,1985-07-15,83.0,210.0,,,ok,
johnsja01,https://www.basketball-reference.com/players/j/johnsja01.html,james-johnson-2,https://www.sports-reference.com/cbb/players/james-johnson-2.html,1987-02-20,79.0,240.0,2007.0,46.0,ok,
johnsjo02,https://www.basketball-reference.com/players/j/johnsjo02.html,joe-johnson-1,https://www.sports-reference.com/cbb/players/joe-johnson-1.html,1981-06-29,79.0,240.0,1999.0,25.0,ok,
johnstr01,https://www.basketball-reference.com/players/j/johnstr01.html,trey-johnson-1,https://www.sports-reference.com/cbb/players/trey-johnson-1.html,1984-08-30,77.0,218.0,,,ok,
johnswe01,https://www.basketball-reference.com/players/j/johnswe01.html,wes-johnson-1,https://www.sports-reference.com/cbb/players/wes-johnson-1.html,1987-07-11,79.0,215.0,,,ok,
jonesda02,https://www.basketball-reference.com/players/j/jonesda02.html,dahntay-jones-1,https://www.sports-reference.com/cbb/players/dahntay-jones-1.html,1980-12-27,78.0,225.0,1998.0,91.0,ok,
jonesdo02,https://www.basketball-reference.com/players/j/jonesdo02.html,dominique-jones-1,https://www.sports-reference.com/cbb/players/dominique-jones-1.html,1988-10-15,76.0,215.0,,,ok,
jonesja02,https://www.basketball-reference.com/players/j/jonesja02.html,james-jones-1,https://www.sports-reference.com/cbb/players/james-jones-1.html,1980-10-04,80.0,218.0,,,ok,
jonesso01,https://www.basketball-reference.com/players/j/jonesso01.html,solomon-jones-1,https://www.sports-reference.com/cbb/players/solomon-jones-1.html,1984-07-16,82.0,230.0,,,ok,
jordade01,https://www.basketball-reference.com/players/j/jordade01.html,deandre-jordan-1,https://www.sports-reference.com/cbb/players/deandre-jordan-1.html,1988-07-21,83.0,265.0,2007.0,13.0,ok,
kamanch01,https://www.basketball-reference.com/players/k/kamanch01.html,chris-kaman-1,https://www.sports-reference.com/cbb/players/chris-kaman-1.html,1982-04-28,84.0,265.0,,,ok,
kaponja01,https://www.basketball-reference.com/players/k/kaponja01.html,jason-kapono-1,https://www.sports-reference.com/cbb/players/jason-kapono-1.html,1981-02-04,80.0,213.0,1999.0,10.0,ok,
kiddja01,https://www.basketball-reference.com/players/k/kiddja01.html,jason-kidd-1,https://www.sports-reference.com/cbb/players/jason-kidd-1.html,1973-03-23,76.0,205.0,,,ok,
kirilan01,https://www.basketball-reference.com/players/k/kirilan01.html,,,1981-02-18,81.0,220.0,,,ok,
kleizli01,https://www.basketball-reference.com/players/k/kleizli01.html,linas-kleiza-1,https://www.sports-reference.com/cbb/players/linas-kleiza-1.html,1985-01-03,80.0,245.0,2003.0,14.0,ok,
korveky01,https://www.basketball-reference.com/players/k/korveky01.html,kyle-korver-1,https://www.sports-reference.com/cbb/players/kyle-korver-1.html,1981-03-17,79.0,212.0,,,ok,
koufoko01,https://www.basketball-reference.com/players/k/koufoko01.html,kosta-koufos-1,https://www.sports-reference.com/cbb/players/kosta-koufos-1.html,1989-02-24,84.0,245.0,2007.0,12.0,ok,
krstine01,https://www.basketball-reference.com/players/k/krstine01.html,,,1983-07-25,84.0,240.0,,,ok,
landrca01,https://www.basketball-reference.com/players/l/landrca01.html,carl-landry-1,https://www.sports-reference.com/cbb/players/carl-landry-1.html,1983-09-19,81.0,248.0,,,ok,
lawac01,https://www.basketball-reference.com/players/l/lawac01.html,acie-law-1,https://www.sports-reference.com/cbb/players/acie-law-1.html,1985-01-25,75.0,195.0,,,ok,
lawalga01,https://www.basketball-reference.com/players/l/lawalga01.html,gani-lawal-1,https://www.sports-reference.com/cbb/players/gani-lawal-1.html,1988-11-07,81.0,234.0,2007.0,19.0,ok,
lawsoty01,https://www.basketball-reference.com/players/l/lawsoty01.html,ty-lawson-1,https://www.sports-reference.com/cbb/players/ty-lawson-1.html,1987-11-03,71.0,195.0,2006.0,5.0,ok,
leeco01,https://www.basketball-reference.com/players/l/leeco01.html,courtney-lee-1,https://www.sports-reference.com/cbb/players/courtney-lee-1.html,1985-10-03,77.0,215.0,,,ok,
leeda02,https://www.basketball-reference.com/players/l/leeda02.html,david-lee-1,https://www.sports-reference.com/cbb/players/david-lee-1.html,1983-04-29,81.0,245.0,2001.0,10.0,ok,
lewisra02,https://www.basketball-reference.com/players/l/lewisra02.html,,,1979-08-08,82.0,215.0,1998.0,2.0,ok,
linje01,https://www.basketball-reference.com/players/l/linje01.html,jeremy-lin-1,https://www.sports-reference.com/cbb/players/jeremy-lin-1.html,1988-08-23,75.0,200.0,,,ok,
livinsh01,https://www.basketball-reference.com/players/l/livinsh01.html,,,1985-09-11,79.0,192.0,2004.0,2.0,ok,
